archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
15_175_99_01_002.pdf,NINGUNO,1abc0ac994236a0313c4143d289e0bfdde62a2e8cc9674ee9aebe9bf1cd29eba,685fbbaf335c04c5bdfbfe9c308da05353dadce170aeac00eb1dae36c35bb157,,NO_DISPONIBLE,,,,,,NO_COMPARABLE,,,,,,NO_EVALUABLE,NO,La version Antiguos no fue incluida en el corpus preservado.,15,175,99,01,002
