archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
16_001_05_51_002.pdf,AHORA_VS_TRANSMISION,607cb6e7a14bd7bc7941428bff4212cda7e175702b83baf0a1c60919ac88f3a1,1f9a24920a54ed933075e7832f15d395cf19c322e256cafc169ddffff49fab9a,1256c4a6fadc860c21dbc412857c8854c4063855088d3f5d14334b5eac120f3e,NO_DISPONIBLE,1f9a24920a54ed933075e7832f15d395cf19c322e256cafc169ddffff49fab9a,1256c4a6fadc860c21dbc412857c8854c4063855088d3f5d14334b5eac120f3e,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,17.485121,11.772967,go7EyzAmSQkR7oA8a04BfvOpNt+EA8xY52UxLWzhvp4= | rNU1bupiH6ssd3GBo406hNLOPCxGQs8xpBbPInU0m7M=,go7EyzAmSQkR7oA8a04BflqK2pb9oYm69nBrJ4bbI08= | rNU1bupiH6ssd3GBo406hLmRkwzYLpndPc6mZAZZVE0=,,PAYLOAD_QR_DIFERENTE,NO,,16,001,05,51,002
