archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
15_025_00_00_006.pdf,AHORA_VS_TRANSMISION,a7c58bc628e6a67d2a92302e6aebd25abf27af1f7e02889ccc640a54449adf0c,96a1208bb3e0036455b55833921202bfc8c97489d716c84d70dac2aadcf6d901,933dadedb2be9e1e7399268ab71170b67e809e7a261699239a9ab501ce85e4db,NO_DISPONIBLE,96a1208bb3e0036455b55833921202bfc8c97489d716c84d70dac2aadcf6d901,933dadedb2be9e1e7399268ab71170b67e809e7a261699239a9ab501ce85e4db,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,47.098768,56.040342,QPrg1aBlE0utimpvbHq3n11JIz58xKJFqBMV7huzPxA=,QPrg1aBlE0utimpvbHq3n0w+0eyLCaNinnC16nTjwzo= | X/0ggxtzpoHLHOX06QMTDw/9Ok4nxjbsOBiIhbHMcrY=,,PAYLOAD_QR_DIFERENTE,NO,,15,025,00,00,006
