Nombre_Archivo,Ruta_Absoluta,XREF_Corrupta,Detalle_XREF,Tiene_Metadatos,Cant_Imagenes
E14_PRE_60_010_000_00_00_001_3085_Mesa_1.pdf,/home/andrea-zabala-c/AndreTaker---AnZaCa-Rep/00_MUESTRAS_EVIDENCIA/2DA_VUELTA/E14_PRE_60_010_000_00_00_001_3085_Mesa_1.pdf,True,WARNING: /home/andrea-zabala-c/AndreTaker---AnZaCa-Rep/00_MUESTRAS_EVIDENCIA/2DA_VUELTA/E14_PRE_60_010_000_00_00_001_3085_Mesa_1.pdf: reported number of objects (15) is not one plus the highest object number (13) qpdf: operation succeeded with warnings,False,0
E14_PRE_60_010_000_00_00_002_3085_Mesa_2.pdf,/home/andrea-zabala-c/AndreTaker---AnZaCa-Rep/00_MUESTRAS_EVIDENCIA/2DA_VUELTA/E14_PRE_60_010_000_00_00_002_3085_Mesa_2.pdf,True,WARNING: /home/andrea-zabala-c/AndreTaker---AnZaCa-Rep/00_MUESTRAS_EVIDENCIA/2DA_VUELTA/E14_PRE_60_010_000_00_00_002_3085_Mesa_2.pdf: reported number of objects (15) is not one plus the highest object number (13) qpdf: operation succeeded with warnings,False,0
