archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
28_050_99_70_002.pdf,AHORA_VS_TRANSMISION,87b568f0be4f81b3c0688ee836ec20f9781f94b403d5ec1695b8a3389ef86a6f,e90bd337f34ce50e4e90640efbceff82a068de2e6bf17ac9d21c55dbb42604ef,00dd67d2057996b473902790a35f2bf52313ac75adfa703b754270a7ab7667e5,NO_DISPONIBLE,e90bd337f34ce50e4e90640efbceff82a068de2e6bf17ac9d21c55dbb42604ef,00dd67d2057996b473902790a35f2bf52313ac75adfa703b754270a7ab7667e5,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,16.42071,10.976742,ug5IbT0vu+zuryGSdzPPJ65EYnsJqhn4KesyP05TE8M= | xACfKlzt1OCiCTJ9aItMCPJaIHT2583ySIWohIjwDjg=,ug5IbT0vu+zuryGSdzPPJ7C0cBP2baQO0tpHvzyFJYo= | xACfKlzt1OCiCTJ9aItMCJ5GKGI+TmXaEHjdQksebiM=,,PAYLOAD_QR_DIFERENTE,NO,,28,050,99,70,002
