archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
13_010_99_13_003.pdf,E14_VS_AHORA,9dc6a615cc7de60c4226c0393146884698a0cebe0bc1a0803e8060346aae5a34,11be6dc74e52136881eac39f8fc82567debed2487e2c933916781295c8b704a5,eb0e0e14c18e111970eded247173bc64bd088075696fa2639abd8a07c3084fa9,antiguos,9dc6a615cc7de60c4226c0393146884698a0cebe0bc1a0803e8060346aae5a34,11be6dc74e52136881eac39f8fc82567debed2487e2c933916781295c8b704a5,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,28.233121,15.50269,+RacTd6Qspci4IQuk/qBkg3DFo3QvpkAp8UzI8tqu8M= | dGzccLg1VmtPDbgO7Qe6L9SqdC8YcouovQxl27/0Qig=,+RacTd6Qspci4IQuk/qBkg3DFo3QvpkAp8UzI8tqu8M= | dGzccLg1VmtPDbgO7Qe6L9SqdC8YcouovQxl27/0Qig=,+RacTd6Qspci4IQuk/qBkg3DFo3QvpkAp8UzI8tqu8M= | dGzccLg1VmtPDbgO7Qe6L9SqdC8YcouovQxl27/0Qig=,MISMO_PAYLOAD_QR,SI,,13,010,99,13,003
