archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
16_001_02_26_002.pdf,AHORA_VS_TRANSMISION,8db425e4dcf6df16099fd1444aea9f9de079202b7f2b459108aa9a4851657433,f367f0c2f078003f9b21721ffba435df5d781c4954ae4e1d73502da9d3f227df,2c518a1139dfd8e28462c30aba6adbd6088cc4dfda65b094be77908603f9154b,NO_DISPONIBLE,f367f0c2f078003f9b21721ffba435df5d781c4954ae4e1d73502da9d3f227df,2c518a1139dfd8e28462c30aba6adbd6088cc4dfda65b094be77908603f9154b,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,32.518465,17.470456,pBHsfw26a1VMyigxbIaol/OuWq89pVad9JvjIU4c6VQ=,+llAkHxFE8V+q7KSeYnhuL+e+aWc+D+HiCPVsIFFITg= | pBHsfw26a1VMyigxbIaol/qm9jiBiq3BKWVzkPQXG1o=,,PAYLOAD_QR_DIFERENTE,NO,,16,001,02,26,002
