archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
88_815_35_04_004.pdf,AHORA_VS_TRANSMISION,19c3700b91fc0443819940c54220b5d8e75c507ff9a38d6a4b8bf4ec6d716ab0,642b24f09d32859798ad05bfc171a31b20c1571e64406ec80a90299a0582dac5,4a6eec28e7f9e8d47c2f6e078be1355bdb49c99db3355a5457c75b600618263d,NO_DISPONIBLE,642b24f09d32859798ad05bfc171a31b20c1571e64406ec80a90299a0582dac5,4a6eec28e7f9e8d47c2f6e078be1355bdb49c99db3355a5457c75b600618263d,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,63.794291,96.573633,IZGsrZ49mnOVyl25bbb2mE70rVVuaoG11Pma/UU8gUg=,,,DECODIFICACION_INCOMPLETA,NO,,88,815,35,04,004
