archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
88_360_05_02_011.pdf,AHORA_VS_TRANSMISION,e940a0a9ed38c500518ace0a3bf4e43762ad2eda63f76066172a11e7d27ae3e2,dd3a8ef784c255c123a11961ce1bba9fe0350686bfd767cf329f4557191f1f0f,b28108568825897d39e4d11e1823816f85b517f8e8714945db3771b12d4c4987,NO_DISPONIBLE,dd3a8ef784c255c123a11961ce1bba9fe0350686bfd767cf329f4557191f1f0f,b28108568825897d39e4d11e1823816f85b517f8e8714945db3771b12d4c4987,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,29.206809,30.429307,44sAfpzQUMy2+rsiYKFmCfgrv/ySUAIdL95/s4JAWfA= | 7Xm/k14Way2tS8CzEgTA6JWkQxgv+t+bmoNF3+15z4U=,44sAfpzQUMy2+rsiYKFmCcca7OF+W4D0UKt6pfG20Cc= | 7Xm/k14Way2tS8CzEgTA6Je6RFcbPwDDcEeewQzYjo4=,,PAYLOAD_QR_DIFERENTE,NO,,88,360,05,02,011
