archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
28_050_00_00_003.pdf,AHORA_VS_TRANSMISION,7855102b11a13c7a18fd6c36c910f505011d42085b1a61c2cfa84cc022a7575a,db16caa0b04e4b6d03e840f13cbeaf9bbb2f748a77df6f37dc7fedcb961c5e08,0996ab9dd70629e1fcdc94f2396d96500955ff59a5bef0a7753c82f1e067114d,NO_DISPONIBLE,db16caa0b04e4b6d03e840f13cbeaf9bbb2f748a77df6f37dc7fedcb961c5e08,0996ab9dd70629e1fcdc94f2396d96500955ff59a5bef0a7753c82f1e067114d,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,15.48709,10.319241,b6VMUSS7ddGkmzz+IsMlIIeI16YGy8TnQRat7J641Ss= | cbRh/qoECtXeUow4yGHXE4TiXCAzx4qAZ2OvEVWSpPQ=,b6VMUSS7ddGkmzz+IsMlIG6QGFkjDiHZ2thuJqZdysQ= | cbRh/qoECtXeUow4yGHXE/jmypL0f9ydfQczBsdVWlg=,,PAYLOAD_QR_DIFERENTE,NO,,28,050,00,00,003
