archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
01_127_99_21_002.pdf,NINGUNO,9255900deb81dd5a00a380659277828d552c1a32ed24ed7f0a415d956e79e02a,783568da984d82606592806e877f923c3c24087add1dc7e40dbdf4cce9c90a6b,,NO_DISPONIBLE,,,,,,NO_COMPARABLE,,,,,,NO_EVALUABLE,NO,La version Antiguos no fue incluida en el corpus preservado.,01,127,99,21,002
