archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
27_025_99_40_001.pdf,NINGUNO,c962be24f2e76479aa012815242e6e5c48412d08cf7b7e6a01706d1b53ac21ec,c380ce660c385bcf9ee5011193dd81f247cea51a931d79d5cd2e61b72f4e0cf1,,NO_DISPONIBLE,,,,,,NO_COMPARABLE,,,,,,NO_EVALUABLE,NO,La version Antiguos no fue incluida en el corpus preservado.,27,025,99,40,001
