archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
13_037_99_16_004.pdf,E14_VS_AHORA,4afc219c8a7e068288eedb8b13f1fd46db5a4ed70c910e542b23fc9548f17ceb,b9377d4164c7b6d5a1ccbdc1686d10e1215f2582707fe77ddd2a488dfd8cb88b,6cfca2096b556ddaa2e83df83a3c0e048cbb6c7405e3c7543a58279a82a72b15,antiguos,4afc219c8a7e068288eedb8b13f1fd46db5a4ed70c910e542b23fc9548f17ceb,b9377d4164c7b6d5a1ccbdc1686d10e1215f2582707fe77ddd2a488dfd8cb88b,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,24.48223,13.96066,feQuFJVjy8qSSGlz1CTneOl9zgcbeeLqhSSypXjcTwE= | stjFJ4iagSYqamxw8829b0gB0MHbfaFntBmMqgJbmJg=,feQuFJVjy8qSSGlz1CTneOl9zgcbeeLqhSSypXjcTwE= | stjFJ4iagSYqamxw8829b0gB0MHbfaFntBmMqgJbmJg=,feQuFJVjy8qSSGlz1CTneOl9zgcbeeLqhSSypXjcTwE= | stjFJ4iagSYqamxw8829b0gB0MHbfaFntBmMqgJbmJg=,MISMO_PAYLOAD_QR,SI,,13,037,99,16,004
