archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
29_052_00_01_001.pdf,AHORA_VS_TRANSMISION,2259db38eb351edf5c5fbace7b4e4c159ba464f234ece5ade09e28caf6f6e26d,43d44c56d854ab2b448a72031ee8e3312526c33011c7220e09843077aac04d8a,4a293e7eab3fa7ad883dc1f8490aefbe165a66ec2d30fc9ddcf7cff8d64a47eb,NO_DISPONIBLE,43d44c56d854ab2b448a72031ee8e3312526c33011c7220e09843077aac04d8a,4a293e7eab3fa7ad883dc1f8490aefbe165a66ec2d30fc9ddcf7cff8d64a47eb,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,36.79272,20.004475,KRtNjjPhg/dieWGqgdNA1UdHxIL+hjstcB73joMwHzU= | LlfRdZ+IKv7vzE6NUKl/U/5VHdKwYDIOT9U6B/wwfJo=,KRtNjjPhg/dieWGqgdNA1VclPYUI2VoYutYZzsklVnE= | LlfRdZ+IKv7vzE6NUKl/U6mqNpSk4CKwrlxb5O8EtdE=,,PAYLOAD_QR_DIFERENTE,NO,,29,052,00,01,001
