archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
11_064_01_01_011.pdf,E14_VS_AHORA,cca9203c754bc8758c3f8206a2b07bedd2ad5473714fb450d46535bd12b04dd9,fa96b11fd50291ebcb0fc1399aa292505009a76ad6400fdc9c92733bbfa9720d,07794e05f2f700e862a80e51cf868b108e86d4109fa5c5573ee0606ca284174b,antiguos,cca9203c754bc8758c3f8206a2b07bedd2ad5473714fb450d46535bd12b04dd9,fa96b11fd50291ebcb0fc1399aa292505009a76ad6400fdc9c92733bbfa9720d,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,29.25631,16.603978,q+SRYFrwAPRGQ5zJlbabrv8W356QrC9SwUvob7dQ644= | uD/z1FXmSrCYheKQqzF7HLXvaZsjuK0wzdhMCogssTg=,q+SRYFrwAPRGQ5zJlbabrv8W356QrC9SwUvob7dQ644= | uD/z1FXmSrCYheKQqzF7HLXvaZsjuK0wzdhMCogssTg=,q+SRYFrwAPRGQ5zJlbabrv8W356QrC9SwUvob7dQ644= | uD/z1FXmSrCYheKQqzF7HLXvaZsjuK0wzdhMCogssTg=,MISMO_PAYLOAD_QR,SI,,11,064,01,01,011
