archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
07_043_00_00_010.pdf,AHORA_VS_TRANSMISION,d831e6a9d3305eeda4b8881a5c2f5e270613671e0ff31f1e1548fc01908e590c,140ea59f41d3e202ed41ad9496dc5ba2828f12d8dd37610d3b14cf56f296cec1,da35983bd9dda7d1e565181595366cb046c032d6c8f10f44f2e9701496338827,NO_DISPONIBLE,140ea59f41d3e202ed41ad9496dc5ba2828f12d8dd37610d3b14cf56f296cec1,da35983bd9dda7d1e565181595366cb046c032d6c8f10f44f2e9701496338827,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,44.561553,55.135303,5RF/YyuDe8TXxpHQFq+QVgltbK5+D6ck89YaWe+CBXQ=,5RF/YyuDe8TXxpHQFq+QVmknTDuclF+FeuSildT2PsA= | aMuwzqlZ078SlUSWmZI3aKicI9/voRcGyAuN+UOTS/4=,,PAYLOAD_QR_DIFERENTE,NO,,07,043,00,00,010
