archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
21_031_01_03_021.pdf,E14_VS_AHORA,c1a64b588fd69b2e8e6ced0fcda206060980e0da6a8426b995f9e1c04251b9bf,602e6e7645420895c92254042df0ee451c54d1e672a3ff7a5b7246271eaac144,9543969e9dec41f2513711ae64da1192791221b7ce4d806456e0f6de7c6e2bed,antiguos,c1a64b588fd69b2e8e6ced0fcda206060980e0da6a8426b995f9e1c04251b9bf,602e6e7645420895c92254042df0ee451c54d1e672a3ff7a5b7246271eaac144,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,27.966615,17.321792,4FLiM1wuVyt3K3mH5lhyNqnfKsnDzNljWdCC8kMbVk8= | vh4EBmuLrvW2tTh/l48x3LVHyhbvaNtvGckiwhKt0D0=,4FLiM1wuVyt3K3mH5lhyNqnfKsnDzNljWdCC8kMbVk8= | vh4EBmuLrvW2tTh/l48x3LVHyhbvaNtvGckiwhKt0D0=,4FLiM1wuVyt3K3mH5lhyNqnfKsnDzNljWdCC8kMbVk8= | vh4EBmuLrvW2tTh/l48x3LVHyhbvaNtvGckiwhKt0D0=,MISMO_PAYLOAD_QR,SI,,21,031,01,03,021
