archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
19_040_00_00_034.pdf,E14_VS_AHORA,a3030414b85323888fbd96b9f96d0e0454664a5a668decd9232795549c691647,9c76e70d3f4a5237afe2c683dca668575c1e3ba712ea4b01e23359a63723e34f,c3d7d0ddeba09bba926a54045a9553ced63bb3c8ac852197a1dbba068557d3c4,antiguos,a3030414b85323888fbd96b9f96d0e0454664a5a668decd9232795549c691647,9c76e70d3f4a5237afe2c683dca668575c1e3ba712ea4b01e23359a63723e34f,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,112.084658,99.481135,FXNQJzknniOAo1qjXNCPundmCLZIFI9sREZTJUa6eIs= | XH8wh2OdqpTGB+h5BG4IBQ/dIAFx13NmjMntdCyJcGA=,FXNQJzknniOAo1qjXNCPundmCLZIFI9sREZTJUa6eIs= | XH8wh2OdqpTGB+h5BG4IBQ/dIAFx13NmjMntdCyJcGA=,FXNQJzknniOAo1qjXNCPundmCLZIFI9sREZTJUa6eIs= | XH8wh2OdqpTGB+h5BG4IBQ/dIAFx13NmjMntdCyJcGA=,MISMO_PAYLOAD_QR,SI,,19,040,00,00,034
