archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
15_160_99_01_002.pdf,AHORA_VS_TRANSMISION,6398af3bca8c15a2a7264226256f857adf124a8c9d6a28d478ad7e7658aaa9cb,3d724f4bf1f7574d9a7e38ce890aeb419c43810f6c48074459d6e8453a963e04,54d2f3429522b74f42aa5be07cc03a855842a5fb7392ee31ac1de0957224f158,NO_DISPONIBLE,3d724f4bf1f7574d9a7e38ce890aeb419c43810f6c48074459d6e8453a963e04,54d2f3429522b74f42aa5be07cc03a855842a5fb7392ee31ac1de0957224f158,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,38.210002,41.765159,hKtNHd1R9U2FooYhpvBPW6/fE5TQQ9cCNESaUYyKzFQ=,hKtNHd1R9U2FooYhpvBPW0NH/KmyLFtjt9O/uQyyb+0= | rNntws2yxxjwnEdO60Xen6ng29cHuii6ybcI8MyENaE=,,PAYLOAD_QR_DIFERENTE,NO,,15,160,99,01,002
