archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
15_271_00_01_003.pdf,NINGUNO,7f26e03840330f97fc7a98e5890008c4c7eb5cc1727bd255041d67d3a2dfea13,266fd30e0e09a0528fe858feac0924f60887c2060e26f6348964b83284b67788,,NO_DISPONIBLE,,,,,,NO_COMPARABLE,,,,,,NO_EVALUABLE,NO,La version Antiguos no fue incluida en el corpus preservado.,15,271,00,01,003
