archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
13_037_99_18_002.pdf,E14_VS_AHORA,117f06324f24772c513156499099b023df7ddbc58a9769e8f2d5243fc146caa0,d5faf33f51fa22cd147784a5fdf13c04ab9d3c657b4be7d8af5cbda4f894ca3b,d04a190a693041dda317f87f18e751bb0b9ad8b9a92e0db710c0094bf873c2c9,antiguos,117f06324f24772c513156499099b023df7ddbc58a9769e8f2d5243fc146caa0,d5faf33f51fa22cd147784a5fdf13c04ab9d3c657b4be7d8af5cbda4f894ca3b,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,16.8431,10.740472,8hLfWFWT1+rjEIMGBHC/mRmN8jZKGuZ0YlFgtrZ9fcs= | t8DhWqil0itPY/Tm97MKrneMt/DXysrPMSgT2al2gMU=,8hLfWFWT1+rjEIMGBHC/mRmN8jZKGuZ0YlFgtrZ9fcs= | t8DhWqil0itPY/Tm97MKrneMt/DXysrPMSgT2al2gMU=,8hLfWFWT1+rjEIMGBHC/mRmN8jZKGuZ0YlFgtrZ9fcs= | t8DhWqil0itPY/Tm97MKrneMt/DXysrPMSgT2al2gMU=,MISMO_PAYLOAD_QR,SI,,13,037,99,18,002
