archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
01_094_99_04_001.pdf,AHORA_VS_TRANSMISION,5865ac0d08088b7bec126fb27c645cbc0ed48786075b4d1241ae40ee61c598fe,f784467a03c45669f9d7b006b35d7d45847d45ec2a3569733c5a1eae14877cc4,0d1bd69be0ab55142426f8f80e1fce80a05ad4c27f72c0d9caffec02658839b8,NO_DISPONIBLE,f784467a03c45669f9d7b006b35d7d45847d45ec2a3569733c5a1eae14877cc4,0d1bd69be0ab55142426f8f80e1fce80a05ad4c27f72c0d9caffec02658839b8,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,79.264324,57.241871,,kY39s+HNEMlgV10PkIyiLnZ3wxahDceG4kZKR7/2XBQ= | nQQhvMy46Q5oh20My4ovTdXUvmEa3W1bWd1zG2T13Kk=,,DECODIFICACION_INCOMPLETA,NO,,01,094,99,04,001
