archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
01_163_01_04_009.pdf,AHORA_VS_TRANSMISION,dde8a64a993f8f125ffc5c5c34b414283644d0d706eaf0b734751465ffa877be,11c8263feacc23e3f5b0ef502fb6d7ebb5e1ca3becf4a8fbf2b34267b86ab946,df62790b7cf640163b0979aec1a214013e1c8809dfbf8e8f098ae9d081dbadee,NO_DISPONIBLE,11c8263feacc23e3f5b0ef502fb6d7ebb5e1ca3becf4a8fbf2b34267b86ab946,df62790b7cf640163b0979aec1a214013e1c8809dfbf8e8f098ae9d081dbadee,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,31.940595,17.087731,vtjQtk2X860xPZaxuEGbrZIJ7fft96XE1hstTIBfm04=,4jLqIovZ0qBRybr5uExnDXjBhbb1cdsa0chxAZHiYFI= | vtjQtk2X860xPZaxuEGbrccFgCfEgux3nn9qlkfPCas=,,PAYLOAD_QR_DIFERENTE,NO,,01,163,01,04,009
