codigo,mesas,media_cepeda,var_cepeda,media_espriella,var_espriella,benford_dev_cepeda,benford_dev_espriella,flag_robotic,flag_benford
21079,65,102.32307692307693,1024.4721153846153,55.784615384615385,577.2653846153846,11.326495726495725,8.933333333333335,False,False
01052,25,28.16,92.14,136.6,1511.0,8.422222222222222,12.866666666666667,False,False
05006,26,56.84615384615385,438.7753846153846,98.3076923076923,1178.9415384615384,11.447863247863248,9.745299145299144,False,False
01192,119,68.43697478991596,610.7226890756302,97.87394957983193,1013.297535963538,8.250420168067228,8.919327731092437,False,False
48018,28,134.14285714285714,1098.4973544973545,85.64285714285714,525.9417989417989,13.946031746031746,9.806349206349205,False,False
15199,25,125.24,672.1899999999999,111.36,954.7399999999999,14.644444444444446,12.333333333333336,False,False
01271,18,56.111111111111114,299.9869281045752,122.88888888888889,1333.751633986928,12.906172839506171,13.16543209876543,False,False
28010,31,102.0,966.9333333333333,91.93548387096774,667.9956989247312,11.944086021505377,9.166308243727597,False,False
88140,11,31.0,251.0,83.45454545454545,1384.4727272727273,6.428282828282828,6.4222222222222225,False,False
05070,48,88.75,515.0851063829788,105.625,1121.813829787234,9.211111111111112,10.7,False,False
28030,27,119.88888888888889,821.2564102564103,81.48148148148148,818.3361823361823,12.041975308641975,7.041152263374485,False,False
88675,14,49.57142857142857,1326.7252747252749,24.428571428571427,315.8021978021977,7.015873015873016,6.533333333333333,False,False
07337,35,84.8,597.2823529411766,143.74285714285713,1050.4907563025208,9.403174603174604,13.876190476190477,False,False
15040,19,52.421052631578945,405.4795321637427,182.1578947368421,1242.3625730994152,10.135672514619884,10.488888888888887,False,False
48016,385,58.03376623376624,1277.6525027056275,36.4987012987013,370.33919101731607,4.099074074074074,4.751388888888888,False,False
15295,13,34.76923076923077,101.02564102564104,158.6153846153846,1552.7564102564102,10.451282051282051,10.825641025641026,False,False
03013,134,147.30597014925374,1163.371843788576,58.014925373134325,491.4283469868701,13.045771144278607,8.927363184079603,False,False
05091,43,131.97674418604652,1332.547065337763,43.18604651162791,326.0598006644518,12.960723514211885,8.35968992248062,False,False
15049,16,45.125,289.85,213.0,1369.3333333333333,8.588888888888889,12.755555555555555,False,False
15145,26,52.0,307.52,131.8846153846154,1357.2261538461537,12.114529914529914,12.801709401709402,False,False
15157,19,45.73684210526316,452.9824561403509,202.05263157894737,1219.830409356725,8.196491228070174,11.62222222222222,False,False
01196,54,40.148148148148145,242.09084556254365,188.77777777777777,1438.4779874213837,8.898765432098763,11.210699588477365,False,False
48010,401,88.06234413965088,879.0086034912717,65.00498753117208,812.7599750623442,7.219562205597118,7.171072319201995,False,False
15029,11,128.27272727272728,832.2181818181818,72.36363636363636,870.8545454545454,13.777777777777777,12.781818181818181,False,False
05084,65,102.23076923076923,730.1177884615385,73.98461538461538,975.2028846153846,11.405128205128205,8.353846153846156,False,False
21030,49,144.26530612244898,1544.1573129251701,35.755102040816325,162.35544217687075,12.35873015873016,10.261678004535147,False,False
13049,67,91.11940298507463,864.8643147896879,94.4776119402985,842.3744911804613,8.440464344941956,9.103814262023217,False,False
01154,59,42.355932203389834,487.3366452367037,51.983050847457626,1220.4652250146114,5.595856873822978,5.571647509578544,False,False
44040,18,48.611111111111114,327.1928104575163,109.61111111111111,1391.3104575163397,10.286419753086419,13.064197530864197,False,False
05007,171,137.69590643274853,1049.1893360853112,54.771929824561404,669.3653250773993,13.324106562703054,5.433138401559454,False,False
01034,20,29.1,64.09473684210526,141.85,1654.5552631578946,11.155555555555555,11.066666666666668,False,False
01231,64,67.46875,600.4434523809524,90.671875,1120.0969742063492,8.86388888888889,7.822222222222223,False,False
03016,58,85.86206896551724,556.8929219600726,114.55172413793103,1163.6902601330912,10.169348659003832,10.92337164750958,False,False
05113,51,64.0,870.88,68.98039215686275,861.4996078431373,8.743355119825708,9.86884531590414,False,False
07166,40,166.025,1004.025,99.6,734.5025641025641,11.644444444444444,9.111111111111112,False,False
31004,38,82.42105263157895,410.574679943101,98.34210526315789,1331.1500711237554,12.929824561403509,8.431578947368422,False,False
15220,28,90.0,474.8888888888889,149.17857142857142,1267.0410052910054,9.352380952380953,13.152380952380954,False,False
01282,21,43.476190476190474,174.46190476190478,119.47619047619048,1571.1619047619047,11.96190476190476,12.394708994708994,False,False
23097,19,134.57894736842104,886.0350877192982,78.0,860.3333333333334,14.399999999999999,5.371929824561403,False,False
88683,11,31.90909090909091,126.09090909090908,77.27272727272727,1637.6181818181817,9.337373737373735,9.466666666666667,False,False
07232,13,78.53846153846153,245.43589743589743,177.92307692307693,1521.076923076923,12.160683760683762,10.333333333333334,False,False
52030,31,72.93548387096774,457.1956989247312,131.0,1309.3333333333333,13.382795698924731,12.360573476702509,False,False
03007,70,63.542857142857144,441.7879917184265,96.62857142857143,1325.4832298136646,10.453968253968254,8.815873015873017,False,False
05014,26,125.8076923076923,605.6015384615384,78.5,1163.46,12.96923076923077,5.25128205128205,False,False
03052,1000,136.134,1071.5315755755755,63.916,699.6886326326327,13.133333333333333,7.200000000000001,False,False
15196,13,84.92307692307692,539.2435897435897,133.30769230769232,1232.5641025641025,7.181196581196581,12.801709401709402,False,False
15322,13,66.46153846153847,223.43589743589746,163.23076923076923,1549.1923076923078,14.846153846153847,10.405128205128205,False,False
29067,29,99.79310344827586,791.3128078817734,104.20689655172414,990.9556650246305,11.078927203065135,10.6,False,False
29100,14,32.357142857142854,118.24725274725273,118.42857142857143,1668.879120879121,9.917460317460318,13.02222222222222,False,False
15013,36,65.83333333333333,378.77142857142854,158.41666666666666,1418.8785714285714,12.041975308641975,10.595061728395065,False,False
07289,18,69.77777777777777,345.9477124183007,184.22222222222223,1452.7712418300653,11.930864197530862,11.62222222222222,False,False
17082,41,111.8048780487805,1131.1109756097562,49.073170731707314,672.4195121951219,10.65528455284553,8.37777777777778,False,False
01088,232,105.84482758620689,928.5732198835647,73.48275862068965,875.3590088072847,10.695785440613026,7.3915708812260545,False,False
15184,16,81.625,384.25,155.75,1420.2,12.455555555555556,12.755555555555555,False,False
13043,75,108.16,892.0551351351352,96.10666666666667,916.7452252252252,11.6,9.125925925925925,False,False
01170,22,68.36363636363636,297.76623376623377,123.4090909090909,1511.681818181818,13.525252525252524,13.501010101010102,False,False
21020,37,95.83783783783784,997.8618618618618,64.48648648648648,823.2012012012012,8.1975975975976,8.326126126126129,False,False
01148,19,41.63157894736842,225.0233918128655,128.31578947368422,1617.8947368421052,12.291228070175439,11.03859649122807,False,False
03047,39,55.94871794871795,268.1025641025641,116.66666666666667,1587.122807017544,12.684330484330486,10.949287749287752,False,False
27112,11,62.81818181818182,166.56363636363636,127.54545454545455,1692.8727272727272,13.648484848484847,12.088888888888889,False,False
13033,63,86.41269841269842,879.5043522785459,97.12698412698413,982.8868407578085,7.158730158730161,8.208818342151675,False,False
27010,21,48.666666666666664,185.03333333333333,192.66666666666666,1678.4333333333332,10.86984126984127,10.564021164021163,False,False
24078,65,122.15384615384616,1044.7572115384614,78.4,818.86875,12.798290598290599,7.328205128205129,False,False
23106,46,145.82608695652175,1181.080193236715,91.80434782608695,684.4719806763285,14.567149758454109,9.673429951690823,False,False
52015,17,55.76470588235294,223.31617647058823,182.11764705882354,1646.610294117647,12.918954248366013,10.488888888888889,False,False
07022,15,46.8,371.1714285714285,145.8,1502.4571428571428,12.76296296296296,14.05185185185185,False,False
29094,61,98.01639344262296,813.1163934426229,118.24590163934427,1075.3218579234972,11.191985428051002,11.232422586520947,False,False
29013,27,44.74074074074074,206.66096866096865,126.62962962962963,1682.7806267806266,12.398353909465019,13.064197530864199,False,False
12225,96,102.5,922.5894736842105,80.76041666666667,969.2998903508771,11.062962962962965,7.224074074074072,False,False
52058,21,79.9047619047619,505.5904761904761,106.66666666666667,1387.5333333333333,12.389417989417987,10.047619047619044,False,False
01220,43,16.837209302325583,66.61572535991141,145.1860465116279,1831.7264673311186,6.365891472868217,10.365374677002585,False,False
15085,17,35.0,136.25,196.23529411764707,1766.4411764705883,11.622222222222222,10.641830065359477,False,False
15289,38,71.23684210526316,204.5099573257468,130.55263157894737,1700.1458036984354,13.23157894736842,10.919298245614035,False,False
13004,113,77.23008849557522,818.1430151706701,86.73451327433628,1098.0896017699115,9.029301868239921,7.6501474926253685,False,False
15178,19,66.84210526315789,290.02923976608184,132.3684210526316,1626.6900584795321,12.024561403508772,9.869005847953213,False,False
01298,53,39.075471698113205,210.03265602322205,116.33962264150944,1712.4978229317853,8.252830188679244,10.862054507337525,False,False
23096,16,165.25,934.7333333333333,77.625,987.85,14.244444444444447,7.311111111111113,False,False
01076,43,34.48837209302326,224.20819490586933,159.04651162790697,1702.235880398671,7.693023255813953,10.588630490956072,False,False
07214,119,84.4201680672269,634.2965389545649,122.07563025210084,1299.1213502350092,8.138562091503267,10.6078431372549,False,False
28041,47,115.76595744680851,776.5744680851064,91.1063829787234,1160.7927844588344,13.092671394799055,7.898817966903073,False,False
07010,15,83.93333333333334,783.3523809523809,159.2,1155.742857142857,6.9259259259259265,11.281481481481482,False,False
17004,36,70.94444444444444,908.6825396825396,70.47222222222223,1033.3420634920633,9.881481481481481,8.646913580246913,False,False
64019,33,191.03030303030303,1341.217803030303,56.84848484848485,614.3825757575758,11.62222222222222,7.906397306397306,False,False
15128,14,61.285714285714285,396.98901098901104,178.07142857142858,1562.379120879121,12.812698412698413,10.488888888888889,False,False
21052,131,108.50381679389314,1426.2826776277157,75.83206106870229,534.4177334116266,9.476166242578456,10.673112807463953,False,False
46880,85,80.85882352941177,349.38459383753496,153.52941176470588,1614.6806722689075,12.321568627450981,13.441830065359477,False,False
17025,31,110.80645161290323,1619.3612903225805,31.70967741935484,345.34623655913975,10.354838709677418,7.470967741935484,False,False
03010,44,71.18181818181819,490.94291754756875,104.06818181818181,1483.5998942917547,12.503030303030304,9.18181818181818,False,False
15268,13,72.3076923076923,845.2307692307692,172.23076923076923,1129.3589743589744,8.741880341880341,11.622222222222224,False,False
17012,26,128.34615384615384,1824.3953846153847,13.615384615384615,155.28615384615387,11.092307692307694,3.9111111111111114,False,False
15325,42,53.5,425.5243902439024,216.35714285714286,1554.7717770034842,7.464550264550264,11.09312169312169,False,False
07160,58,81.27586206896552,551.2208106473079,153.01724137931035,1430.0172413793105,8.253639846743296,13.617624521072797,False,False
25043,27,112.70370370370371,1400.6011396011395,47.629629629629626,584.011396011396,9.818930041152264,6.989300411522636,False,False
01205,107,67.6355140186916,603.3658966672544,85.04672897196262,1382.7808146711338,9.095119418483904,6.352232606438213,False,False
09127,26,57.38461538461539,294.6461538461539,127.42307692307692,1692.0138461538463,13.823931623931621,11.947008547008549,False,False
29070,47,110.19148936170212,1133.6799259944496,89.17021276595744,854.8834412580944,12.61985815602837,8.708747044917256,False,False
05015,36,100.86111111111111,1262.4087301587301,69.80555555555556,728.0468253968254,9.419753086419751,10.345679012345679,False,False
21095,153,136.0392156862745,1632.3800309597523,36.57516339869281,358.1143790849673,12.628467683369644,7.083224400871459,False,False
23095,53,158.50943396226415,1928.4854862119014,9.471698113207546,65.2924528301887,11.759748427672955,3.77210401891253,False,False
24029,32,64.6875,257.18951612903226,138.71875,1738.7247983870968,12.683333333333334,11.733333333333334,False,False
29049,20,75.35,894.4499999999999,117.05,1101.9447368421054,9.066666666666666,12.28888888888889,False,False
01237,90,42.022222222222226,366.7410736579276,111.78888888888889,1629.7189762796504,6.42962962962963,8.871604938271608,False,False
29080,12,59.083333333333336,818.810606060606,96.08333333333333,1179.719696969697,9.674074074074076,9.933333333333334,False,False
29052,59,101.66101694915254,503.77966101694915,119.35593220338983,1495.1642314436003,11.871186440677967,10.2090395480226,False,False
01136,27,35.851851851851855,241.97720797720797,150.74074074074073,1765.3532763532762,6.018106995884774,11.218930041152264,False,False
01010,14,36.0,106.3076923076923,175.0,1903.8461538461538,11.790476190476188,10.034920634920633,False,False
13027,68,94.86764705882354,850.7434152765584,96.47058823529412,1161.297629499561,8.312418300653597,8.966013071895425,False,False
17035,25,139.92,1459.0766666666666,38.28,555.0433333333334,13.511111111111113,6.711111111111111,False,False
01025,28,68.10714285714286,626.1732804232805,141.39285714285714,1391.1362433862435,8.784126984126985,11.565079365079365,False,False
15337,13,90.15384615384616,573.3076923076923,140.23076923076923,1449.6923076923076,8.890598290598291,13.823931623931623,False,False
01145,24,47.791666666666664,405.5634057971015,200.66666666666666,1617.8840579710145,7.148148148148146,11.62222222222222,False,False
15151,42,64.16666666666667,349.3617886178862,175.23809523809524,1676.7711962833916,10.732275132275133,11.093121693121693,False,False
17019,80,122.0625,1715.6036392405063,22.05,312.22531645569626,11.088888888888889,4.940540540540541,False,False
27070,13,54.53846153846154,154.26923076923075,147.30769230769232,1887.2307692307693,14.270085470085471,12.114529914529914,False,False
24038,20,57.55,263.10263157894735,130.4,1778.4631578947367,12.288888888888888,14.511111111111111,False,False
15283,14,88.0,604.1538461538462,131.71428571428572,1440.065934065934,11.733333333333333,15.533333333333335,False,True
05076,68,95.48529411764706,919.8654521510097,98.67647058823529,1127.4758560140474,9.801307189542484,8.647058823529413,False,False
21055,69,103.82608695652173,1440.7046035805627,54.6231884057971,606.650042625746,10.156521739130433,10.157165861513686,False,False
21010,93,112.70967741935483,1515.7952314165498,56.516129032258064,531.9698457223002,10.276463560334529,10.337873357228197,False,False
01028,43,89.51162790697674,877.7320044296788,65.5813953488372,1170.6301218161684,7.598966408268733,6.747803617571059,False,False
15124,16,77.1875,940.9625,189.9375,1108.8625,7.199999999999999,11.622222222222222,False,False
44006,34,116.41176470588235,874.0677361853832,98.6470588235294,1181.447415329768,11.41699346405229,9.474509803921569,False,False
09082,44,75.8409090909091,384.1834038054968,110.13636363636364,1680.2600422832982,11.733333333333334,9.084848484848486,False,False
05041,37,69.13513513513513,928.2867867867868,56.351351351351354,1141.8453453453453,7.371771771771772,5.255255255255255,False,False
05005,24,95.5,971.2173913043479,60.041666666666664,1099.6068840579712,9.881481481481483,6.333333333333333,False,False
31061,92,161.45652173913044,1565.8332537028189,55.75,510.5631868131868,11.910144927536232,7.636714975845411,False,False
23046,36,142.11111111111111,1267.015873015873,100.30555555555556,821.6468253968254,14.298765432098763,10.6,False,False
25036,51,129.13725490196077,1874.4807843137255,28.313725490196077,216.57960784313727,11.461002178649238,6.193197278911565,False,False
09049,170,87.97647058823529,567.2538809606682,101.67647058823529,1533.7349460494258,8.428758169934639,7.7555555555555555,False,False
01055,42,20.428571428571427,43.27526132404181,133.5,2065.9634146341464,10.034920634920635,11.3005291005291,False,False
48012,16,112.0625,1407.6625,78.0,701.8666666666667,10.700000000000003,10.344444444444447,False,False
23121,41,145.609756097561,1278.8939024390243,83.95121951219512,832.5475609756098,10.717073170731705,6.313279132791327,False,False
19007,24,59.125,248.6358695652174,164.20833333333334,1864.085144927536,12.755555555555555,10.696296296296296,False,False
07082,11,34.90909090909091,269.4909090909091,147.45454545454547,1843.4727272727273,11.2020202020202,12.224242424242426,False,False
01199,22,53.13636363636363,275.93290043290045,102.9090909090909,1839.0389610389611,10.761616161616159,8.448484848484846,False,False
03004,158,148.8227848101266,1446.8218979279206,72.54430379746836,669.7910183020238,13.282981715893108,9.48551336146273,False,False
31076,35,97.42857142857143,1383.8991596638655,69.71428571428571,734.7394957983194,8.298412698412697,6.892063492063492,False,False
07151,23,101.3913043478261,839.5217391304348,132.52173913043478,1290.2608695652173,11.50144927536232,14.567149758454105,False,False
31124,120,134.83333333333334,1288.84593837535,65.125,842.1775210084033,12.57037037037037,6.162962962962965,False,False
19040,44,54.56818181818182,227.04175475687103,151.5909090909091,1912.8520084566596,13.008080808080807,12.503030303030302,False,False
07325,17,70.52941176470588,329.2647058823529,156.23529411764707,1813.0661764705883,13.941176470588234,14.226143790849672,False,False
01286,37,64.70270270270271,978.3258258258257,59.0,1169.111111111111,7.679279279279279,5.48048048048048,False,False
52035,175,82.38857142857142,372.1584893267652,134.9142857142857,1777.9064039408865,13.352380952380953,11.97142857142857,False,False
19019,20,61.55,318.8921052631579,140.9,1833.6736842105265,13.311111111111114,11.088888888888889,False,False
12800,63,94.23809523809524,1000.0552995391705,101.87301587301587,1157.241679467486,11.285304659498207,9.497707231040565,False,False
05026,39,51.12820512820513,369.00944669365725,109.82051282051282,1795.4143049932525,10.476353276353276,8.819373219373219,False,False
01175,27,44.148148148148145,187.28490028490026,135.1851851851852,1977.6182336182335,12.041975308641973,12.241152263374486,False,False
23145,28,183.42857142857142,1733.883597883598,57.642857142857146,434.5343915343915,10.034920634920633,9.904761904761905,False,False
48008,36,96.97222222222223,1273.7420634920634,71.13888888888889,895.3230158730158,8.281481481481482,6.992592592592593,False,False
21028,44,87.25,1091.3081395348838,91.56818181818181,1077.8789640591967,8.074747474747475,9.563636363636363,False,False
17008,29,133.10344827586206,1767.8817733990147,32.06896551724138,403.49507389162557,12.468199233716472,5.6,False,False
05121,50,157.54,1577.518775510204,53.3,594.704081632653,11.533333333333333,8.288888888888888,False,False
01100,49,26.489795918367346,82.171768707483,130.18367346938774,2095.65306122449,10.091156462585033,9.522448979591838,False,False
29097,58,42.6551724137931,259.38777979431336,93.53448275862068,1921.130369026013,10.169348659003829,8.301149425287356,False,False
19047,38,72.86842105263158,184.1714082503556,129.60526315789474,1996.4615931721196,15.387134502923978,10.883040935672515,False,True
21078,29,103.17241379310344,1419.71921182266,73.3103448275862,761.5073891625616,10.822988505747126,10.935632183908048,False,False
05010,40,62.95,688.1512820512821,98.9,1506.6051282051283,10.044444444444446,10.023931623931624,False,False
15010,39,76.3076923076923,629.5344129554655,159.84615384615384,1565.7125506072873,9.38917378917379,12.231908831908832,False,False
03046,224,146.25892857142858,1676.1299647661756,68.89285714285714,519.3068545803972,11.069047619047618,9.283333333333335,False,False
19004,69,42.94202898550725,118.52600170502984,170.42028985507247,2077.394288150043,12.31272141706924,10.978099838969404,False,False
