archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
01_160_00_00_014.pdf,AHORA_VS_TRANSMISION,98848fe4b19a051378566703c413db873c1f666c1cdfde3de8cd473165b47ee9,15106af219cf305eba9baa5e4aa1766616f4d386385fb0a500f5e397681d5107,e867b12087127d4f952c6c1aae0ac9cec692f6a57455b642d4fe76ee1aad9487,NO_DISPONIBLE,15106af219cf305eba9baa5e4aa1766616f4d386385fb0a500f5e397681d5107,e867b12087127d4f952c6c1aae0ac9cec692f6a57455b642d4fe76ee1aad9487,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,34.717663,17.568601,Qu9hroiAGGw59vp93dqk1oSyFAUBMtABM2bE2or8fJ8= | jTkJJtg+XgLCH4zaggnZdpySkZPjH5hpokjyOsUKDro=,Qu9hroiAGGw59vp93dqk1po9rLwbHS8cjw4LdDREAss= | jTkJJtg+XgLCH4zaggnZdm/fAvfxjxqKsSDwdOfungM=,,PAYLOAD_QR_DIFERENTE,NO,,01,160,00,00,014
