archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
01_061_99_05_002.pdf,NINGUNO,041479a40c1e855d6d34a156582e9cd670489cf90df74a7dbbbcce48cc1b8ae6,6ac7b4abe011267eaac9206f18de804a0c2f4da1de1029859dbbec56c66f289e,,NO_DISPONIBLE,,,,,,NO_COMPARABLE,,,,,,NO_EVALUABLE,NO,La version Antiguos no fue incluida en el corpus preservado.,01,061,99,05,002
