archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
16_001_07_32_016.pdf,AHORA_VS_TRANSMISION,3748510879aa7d45ef74d914e66f083e5987dcf1cc9c46293b9c25fa89e200ff,b93d8bf70f631309984179b869aeca6cfab78769100c907c654655fd12752006,1267f0d0530566448d414198daf11aa674eb7a623f7f90f9e90efa1b37bead4f,NO_DISPONIBLE,b93d8bf70f631309984179b869aeca6cfab78769100c907c654655fd12752006,1267f0d0530566448d414198daf11aa674eb7a623f7f90f9e90efa1b37bead4f,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,19.700435,12.377703,UzCyJSxYRwS9/OmklhrN8vlRchWzQdGSzLzaVAenI8w= | qLocRbhYvZx+EXdCDwDRhe0xFy+GIyQKMGMs0Oa4P5g=,UzCyJSxYRwS9/OmklhrN8jCZbBFoRrq9MZtjZ3ZyxMs= | qLocRbhYvZx+EXdCDwDRhcQQ17ja2S2OJuAcxaIVCyI=,,PAYLOAD_QR_DIFERENTE,NO,,16,001,07,32,016
