archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
23_112_99_25_001.pdf,NINGUNO,1184d8a0c981df283b3357cc0d014329ba6fe4a43cd370b92f58fbf07f612910,2f21d89390600021a809694e3a947bb4d11cb1a202ff86a3c04a1e78b5397fa3,,NO_DISPONIBLE,,,,,,NO_COMPARABLE,,,,,,NO_EVALUABLE,NO,La version Antiguos no fue incluida en el corpus preservado.,23,112,99,25,001
