archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
31_001_26_04_008.pdf,NINGUNO,22eaee76bdc9c82b01355fdafaa325636599371068154373204564f58dcc9c92,ae09bc5aba4a79410ae26462bcd0ea32fd77cc5f49708767726ff72265032189,,NO_DISPONIBLE,,,,,,NO_COMPARABLE,,,,,,NO_EVALUABLE,NO,La version Antiguos no fue incluida en el corpus preservado.,31,001,26,04,008
