archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
01_088_99_05_002.pdf,NINGUNO,65cc6caff8cd9a1bd20f299aa3cfe5cda54d3a33c55bc5da36e33562063d10aa,f6fa21bdedf1150ca7403d9a5a4d9e9b12ea7385e8624c98f649cc0af5382659,,NO_DISPONIBLE,,,,,,NO_COMPARABLE,,,,,,NO_EVALUABLE,NO,La version Antiguos no fue incluida en el corpus preservado.,01,088,99,05,002
