archivo,par_comparado,hash_antiguos_reportado,hash_ahora_reportado,hash_transmision_reportado,e14_relacion_con_reporte,hash_izq,hash_der,hashes_iguales,paginas_izq,paginas_der,comparacion_visual,mae_promedio,pixeles_diferentes_pct,qr_payloads_izq,qr_payloads_der,qr_payloads_comunes,vinculo_qr,soporte_anterior_disponible,observacion,departamento,municipio,zona,puesto,mesa
15_169_01_03_006.pdf,AHORA_VS_TRANSMISION,6271c003aa80683c5bc189ac61537daee6026c7408ba2f47fc830a28941fbd47,9b0332fded4e4b7afacf781b18ed37695492e861e76d34bfbebde10ec5cddeb1,a8cc36987ed91e68c96405ca02980f5eea5cf902d3fe88d040a214f6ab78db10,NO_DISPONIBLE,9b0332fded4e4b7afacf781b18ed37695492e861e76d34bfbebde10ec5cddeb1,a8cc36987ed91e68c96405ca02980f5eea5cf902d3fe88d040a214f6ab78db10,NO,2,2,CAPTURAS_NO_ALINEADAS_NO_MEDIR_PIXEL_A_PIXEL,27.547007,15.329825,UvfaomBquN/94fN7CitRcYVvMlgXfoJkm6bJ2cIJ1ls=,6BWgRq+9zbrjiVTLHnI19XTxHwZ3KhtZmblZD8be6wA= | UvfaomBquN/94fN7CitRcZHyWN8ZddUkBAFzdanTf6s=,,PAYLOAD_QR_DIFERENTE,NO,,15,169,01,03,006
